,Entrez gene ID,Ensembl gene ID,Ensembl transcript ID,Transcript type,Predicted SL,Experimental evidences on SLs,Lee2017 Evidence,Shekari2017 Evidence
2831,6648,ENSG00000112096,ENST00000444946,NPT,c,,N/A,M (rep2)
2832,6648,ENSG00000112096,ENST00000444946,NPT,n,,N/A,M (rep2)
2833,501,ENSG00000164904,ENST00000553117,NPT,m,Yes,Inner Mitochondrial Membrane,C (rep1)
2834,501,ENSG00000164904,ENST00000553117,NPT,m,Yes,Inner Mitochondrial Membrane,C (rep1)
2835,501,ENSG00000164904,ENST00000553117,NPT,m,Yes,Inner Mitochondrial Membrane,C (rep1)
2836,501,ENSG00000164904,ENST00000553117,NPT,m,Yes,Inner Mitochondrial Membrane,C (rep1)
2837,501,ENSG00000164904,ENST00000553117,NPT,m,Yes,Inner Mitochondrial Membrane,C (rep1)
2838,501,ENSG00000164904,ENST00000553117,NPT,n,,Inner Mitochondrial Membrane,C (rep1)
2839,501,ENSG00000164904,ENST00000553117,NPT,n,,Inner Mitochondrial Membrane,C (rep1)
2840,501,ENSG00000164904,ENST00000553117,NPT,n,,Inner Mitochondrial Membrane,C (rep1)
2841,501,ENSG00000164904,ENST00000553117,NPT,n,,Inner Mitochondrial Membrane,C (rep1)
2842,501,ENSG00000164904,ENST00000553117,NPT,n,,Inner Mitochondrial Membrane,C (rep1)
2843,501,ENSG00000164904,ENST00000553117,NPT,c,Yes,Inner Mitochondrial Membrane,C (rep1)
2844,501,ENSG00000164904,ENST00000553117,NPT,c,Yes,Inner Mitochondrial Membrane,C (rep1)
2845,501,ENSG00000164904,ENST00000553117,NPT,c,Yes,Inner Mitochondrial Membrane,C (rep1)
2846,501,ENSG00000164904,ENST00000553117,NPT,c,Yes,Inner Mitochondrial Membrane,C (rep1)
2847,501,ENSG00000164904,ENST00000553117,NPT,c,Yes,Inner Mitochondrial Membrane,C (rep1)
2848,501,ENSG00000164904,ENST00000553117,NPT,m,Yes,Inner Mitochondrial Membrane,C (rep1)
2849,501,ENSG00000164904,ENST00000553117,NPT,n,,Inner Mitochondrial Membrane,C (rep1)
2850,501,ENSG00000164904,ENST00000553117,NPT,c,Yes,Inner Mitochondrial Membrane,C (rep1)
2851,501,ENSG00000164904,ENST00000553117,NPT,m,Yes,Inner Mitochondrial Membrane,C (rep1)
2852,501,ENSG00000164904,ENST00000553117,NPT,n,,Inner Mitochondrial Membrane,C (rep1)
2853,501,ENSG00000164904,ENST00000553117,NPT,c,Yes,Inner Mitochondrial Membrane,C (rep1)
2854,79966,ENSG00000145284,ENST00000273908,NPT,r,,N/A,N/A
2855,79966,ENSG00000145284,ENST00000273908,NPT,g,,N/A,N/A
2856,10257,ENSG00000125257,ENST00000376887,PT (PRINCIPAL:1),r,,N/A,CM (rep2)
2857,54511,ENSG00000146151,ENST00000274901,PT (PRINCIPAL:1),c,,N/A,N/A
2858,54511,ENSG00000146151,ENST00000274901,PT (PRINCIPAL:1),n,,N/A,N/A
2859,8424,ENSG00000129151,ENST00000525090,PT (PRINCIPAL:1),c,,N/A,N/A
2860,8424,ENSG00000129151,ENST00000525090,PT (PRINCIPAL:1),n,,N/A,N/A
2861,23236,ENSG00000182621,ENST00000626966,NPT,c,,N/A,N/A
2862,23236,ENSG00000182621,ENST00000626966,NPT,n,,N/A,N/A
2863,3155,ENSG00000117305,ENST00000436439,NPT,m,,N/A,N/A
2864,3155,ENSG00000117305,ENST00000436439,NPT,c,,N/A,N/A
2865,5162,ENSG00000168291,ENST00000474765,NPT,c,,Inner Mitochondrial Membrane,CM (rep1)
2866,5162,ENSG00000168291,ENST00000474765,NPT,m,Yes,Inner Mitochondrial Membrane,CM (rep1)
2867,5162,ENSG00000168291,ENST00000474765,NPT,n,,Inner Mitochondrial Membrane,CM (rep1)
2868,517,ENSG00000135390,ENST00000552242,PT (PRINCIPAL:1),m,,N/A,N/A
2869,517,ENSG00000135390,ENST00000552242,PT (PRINCIPAL:1),n,,N/A,N/A
2870,517,ENSG00000135390,ENST00000552242,PT (PRINCIPAL:1),l,,N/A,N/A
2871,5207,ENSG00000158571,ENST00000545676,NPT,c,,N/A,N/A
2872,5207,ENSG00000158571,ENST00000545676,NPT,n,,N/A,N/A
2873,5207,ENSG00000158571,ENST00000545676,NPT,r,,N/A,N/A
2874,5207,ENSG00000158571,ENST00000545676,NPT,c,,N/A,N/A
2875,5207,ENSG00000158571,ENST00000545676,NPT,n,,N/A,N/A
2876,5207,ENSG00000158571,ENST00000545676,NPT,r,,N/A,N/A
2877,25902,ENSG00000120254,ENST00000618312,NPT,m,Yes,N/A,CM (rep1)
2878,25902,ENSG00000120254,ENST00000618312,NPT,c,,N/A,CM (rep1)
2879,3295,ENSG00000133835,ENST00000256216,PT (PRINCIPAL:1),c,,N/A,C (rep1)
2880,3295,ENSG00000133835,ENST00000256216,PT (PRINCIPAL:1),n,,N/A,C (rep1)
2881,3295,ENSG00000133835,ENST00000256216,PT (PRINCIPAL:1),m,,N/A,C (rep1)
2882,3295,ENSG00000133835,ENST00000256216,PT (PRINCIPAL:1),c,,N/A,C (rep1)
2883,3295,ENSG00000133835,ENST00000256216,PT (PRINCIPAL:1),n,,N/A,C (rep1)
2884,3295,ENSG00000133835,ENST00000256216,PT (PRINCIPAL:1),m,,N/A,C (rep1)
2885,3295,ENSG00000133835,ENST00000256216,PT (PRINCIPAL:1),c,,N/A,C (rep1)
2886,3295,ENSG00000133835,ENST00000256216,PT (PRINCIPAL:1),n,,N/A,C (rep1)
2887,3295,ENSG00000133835,ENST00000256216,PT (PRINCIPAL:1),m,,N/A,C (rep1)
2888,1610,ENSG00000110887,ENST00000228476,PT (PRINCIPAL:1),x,,N/A,N/A
2889,1610,ENSG00000110887,ENST00000228476,PT (PRINCIPAL:1),r,,N/A,N/A
2890,1610,ENSG00000110887,ENST00000228476,PT (PRINCIPAL:1),l,,N/A,N/A
2891,1577,ENSG00000106258,ENST00000222982,PT (PRINCIPAL:1),r,,N/A,N/A
2892,1577,ENSG00000106258,ENST00000222982,PT (PRINCIPAL:1),r,,N/A,N/A
2893,1577,ENSG00000106258,ENST00000222982,PT (PRINCIPAL:1),r,,N/A,N/A
2894,1577,ENSG00000106258,ENST00000222982,PT (PRINCIPAL:1),r,,N/A,N/A
2895,1577,ENSG00000106258,ENST00000222982,PT (PRINCIPAL:1),r,,N/A,N/A
2896,1577,ENSG00000106258,ENST00000222982,PT (PRINCIPAL:1),r,,N/A,N/A
2897,1577,ENSG00000106258,ENST00000222982,PT (PRINCIPAL:1),r,,N/A,N/A
2898,197258,ENSG00000157353,ENST00000288078,PT (PRINCIPAL:1),c,,N/A,N/A
2899,197258,ENSG00000157353,ENST00000288078,PT (PRINCIPAL:1),m,,N/A,N/A
2900,197258,ENSG00000157353,ENST00000288078,PT (PRINCIPAL:1),n,,N/A,N/A
2901,197258,ENSG00000157353,ENST00000288078,PT (PRINCIPAL:1),c,,N/A,N/A
2902,197258,ENSG00000157353,ENST00000288078,PT (PRINCIPAL:1),m,,N/A,N/A
2903,197258,ENSG00000157353,ENST00000288078,PT (PRINCIPAL:1),n,,N/A,N/A
2904,6240,ENSG00000167325,ENST00000300738,PT (PRINCIPAL:1),c,Yes,N/A,C (rep1)
2905,6240,ENSG00000167325,ENST00000300738,PT (PRINCIPAL:1),n,,N/A,C (rep1)
2906,1588,ENSG00000137869,ENST00000559878,PT (PRINCIPAL:1),r,,N/A,N/A
2907,1588,ENSG00000137869,ENST00000559878,PT (PRINCIPAL:1),c,,N/A,N/A
2908,1588,ENSG00000137869,ENST00000559878,PT (PRINCIPAL:1),x,,N/A,N/A
2909,1588,ENSG00000137869,ENST00000559878,PT (PRINCIPAL:1),l,,N/A,N/A
2910,224,ENSG00000072210,ENST00000339618,PT (ALTERNATIVE:1),c,,N/A,CM (rep1)
2911,224,ENSG00000072210,ENST00000339618,PT (ALTERNATIVE:1),m,,N/A,CM (rep1)
2912,224,ENSG00000072210,ENST00000339618,PT (ALTERNATIVE:1),n,,N/A,CM (rep1)
2913,224,ENSG00000072210,ENST00000339618,PT (ALTERNATIVE:1),r,,N/A,CM (rep1)
2914,224,ENSG00000072210,ENST00000339618,PT (ALTERNATIVE:1),x,,N/A,CM (rep1)
2915,4953,ENSG00000115758,ENST00000234111,PT (PRINCIPAL:1),c,Yes,N/A,N/A
2916,4953,ENSG00000115758,ENST00000234111,PT (PRINCIPAL:1),n,,N/A,N/A
2917,2983,ENSG00000061918,ENST00000513437,NPT,c,Yes,N/A,N/A
2918,2983,ENSG00000061918,ENST00000513437,NPT,m,,N/A,N/A
2919,2983,ENSG00000061918,ENST00000513437,NPT,n,,N/A,N/A
2920,2983,ENSG00000061918,ENST00000513437,NPT,x,,N/A,N/A
2921,6484,ENSG00000110080,ENST00000532243,NPT,r,,N/A,N/A
2922,6484,ENSG00000110080,ENST00000532243,NPT,r,,N/A,N/A
2923,6484,ENSG00000110080,ENST00000532243,NPT,x,,N/A,N/A
2924,6484,ENSG00000110080,ENST00000532243,NPT,x,,N/A,N/A
2925,51,ENSG00000161533,ENST00000301608,PT (ALTERNATIVE:1),c,,N/A,M (rep1)
2926,51,ENSG00000161533,ENST00000301608,PT (ALTERNATIVE:1),n,Yes,N/A,M (rep1)
2927,1376,ENSG00000157184,ENST00000636891,NPT,m,Yes,N/A,CM (rep1)
2928,1376,ENSG00000157184,ENST00000636891,NPT,c,,N/A,CM (rep1)
2929,1376,ENSG00000157184,ENST00000636891,NPT,n,,N/A,CM (rep1)
2930,10455,ENSG00000198721,ENST00000465828,NPT,n,,Inner Mitochondrial Membrane,H (rep1)
2931,10455,ENSG00000198721,ENST00000465828,NPT,c,,Inner Mitochondrial Membrane,H (rep1)
2932,10455,ENSG00000198721,ENST00000465828,NPT,m,,Inner Mitochondrial Membrane,H (rep1)
2933,9453,ENSG00000152904,ENST00000391855,NPT,c,,N/A,N/A
2934,9453,ENSG00000152904,ENST00000391855,NPT,n,,N/A,N/A
2935,9453,ENSG00000152904,ENST00000391855,NPT,m,,N/A,N/A
2936,9453,ENSG00000152904,ENST00000391855,NPT,c,,N/A,N/A
2937,9453,ENSG00000152904,ENST00000391855,NPT,n,,N/A,N/A
2938,9453,ENSG00000152904,ENST00000391855,NPT,m,,N/A,N/A
2939,9453,ENSG00000152904,ENST00000391855,NPT,c,,N/A,N/A
2940,9453,ENSG00000152904,ENST00000391855,NPT,n,,N/A,N/A
2941,9453,ENSG00000152904,ENST00000391855,NPT,m,,N/A,N/A
2942,4942,ENSG00000065154,ENST00000539214,NPT,c,,N/A,C (rep1)
2943,4942,ENSG00000065154,ENST00000539214,NPT,r,,N/A,C (rep1)
2944,116255,ENSG00000124003,ENST00000446656,PT (PRINCIPAL:1),r,,N/A,N/A
2945,116255,ENSG00000124003,ENST00000446656,PT (PRINCIPAL:1),m,,N/A,N/A
2946,116255,ENSG00000124003,ENST00000446656,PT (PRINCIPAL:1),x,,N/A,N/A
2947,11332,ENSG00000097021,ENST00000377845,PT (ALTERNATIVE:2),m,,N/A,C (rep1)
2948,11332,ENSG00000097021,ENST00000377845,PT (ALTERNATIVE:2),n,,N/A,C (rep1)
2949,32,ENSG00000076555,ENST00000377848,PT (PRINCIPAL:1),r,,N/A,N (rep1)
2950,32,ENSG00000076555,ENST00000377848,PT (PRINCIPAL:1),x,,N/A,N (rep1)
2951,32,ENSG00000076555,ENST00000377848,PT (PRINCIPAL:1),r,,N/A,N (rep1)
2952,32,ENSG00000076555,ENST00000377848,PT (PRINCIPAL:1),x,,N/A,N (rep1)
2953,2944,ENSG00000134184,ENST00000369819,NPT,c,,N/A,N/A
2954,2944,ENSG00000134184,ENST00000369819,NPT,c,,N/A,N/A
2955,2944,ENSG00000134184,ENST00000369819,NPT,c,,N/A,N/A
2956,2944,ENSG00000134184,ENST00000369819,NPT,x,,N/A,N/A
2957,2944,ENSG00000134184,ENST00000369819,NPT,x,,N/A,N/A
2958,2944,ENSG00000134184,ENST00000369819,NPT,x,,N/A,N/A
2959,2581,ENSG00000054983,ENST00000622264,NPT,m,,N/A,N/A
2960,2581,ENSG00000054983,ENST00000622264,NPT,n,,N/A,N/A
2961,2581,ENSG00000054983,ENST00000622264,NPT,c,,N/A,N/A
2962,53,ENSG00000134575,ENST00000527256,NPT,m,,N/A,CM (rep2)
2963,53,ENSG00000134575,ENST00000527256,NPT,l,,N/A,CM (rep2)
2964,2548,ENSG00000171298,ENST00000302262,PT (PRINCIPAL:1),l,,N/A,N/A
2965,2548,ENSG00000171298,ENST00000302262,PT (PRINCIPAL:1),g,,N/A,N/A
2966,162417,ENSG00000161653,ENST00000293404,PT (PRINCIPAL:1),m,Yes,N/A,N/A
2967,162417,ENSG00000161653,ENST00000293404,PT (PRINCIPAL:1),l,,N/A,N/A
2968,29906,ENSG00000101638,ENST00000536490,NPT,l,,N/A,N/A
2969,29906,ENSG00000101638,ENST00000536490,NPT,l,,N/A,N/A
2970,29906,ENSG00000101638,ENST00000536490,NPT,l,,N/A,N/A
2971,29906,ENSG00000101638,ENST00000536490,NPT,l,,N/A,N/A
2972,29906,ENSG00000101638,ENST00000536490,NPT,l,,N/A,N/A
2973,8309,ENSG00000168306,ENST00000459701,NPT,c,,N/A,N/A
2974,8309,ENSG00000168306,ENST00000459701,NPT,n,,N/A,N/A
2975,8309,ENSG00000168306,ENST00000459701,NPT,m,Yes,N/A,N/A
2976,8309,ENSG00000168306,ENST00000459701,NPT,x,,N/A,N/A
2977,2597,ENSG00000111640,ENST00000396856,NPT,c,Yes,N/A,C (rep1)
2978,2597,ENSG00000111640,ENST00000396856,NPT,n,,N/A,C (rep1)
2979,5096,ENSG00000114054,ENST00000459873,NPT,c,,N/A,M (rep1)
2980,5096,ENSG00000114054,ENST00000459873,NPT,n,,N/A,M (rep1)
2981,2597,ENSG00000111640,ENST00000396858,NPT,c,Yes,N/A,C (rep1)
2982,2597,ENSG00000111640,ENST00000396858,NPT,m,,N/A,C (rep1)
2983,2597,ENSG00000111640,ENST00000396858,NPT,x,,N/A,C (rep1)
2984,2597,ENSG00000111640,ENST00000396859,PT (PRINCIPAL:1),c,Yes,N/A,C (rep1)
2985,2597,ENSG00000111640,ENST00000396859,PT (PRINCIPAL:1),m,,N/A,C (rep1)
2986,2597,ENSG00000111640,ENST00000396859,PT (PRINCIPAL:1),x,,N/A,C (rep1)
2987,2597,ENSG00000111640,ENST00000396859,PT (PRINCIPAL:1),c,Yes,N/A,C (rep1)
2988,2597,ENSG00000111640,ENST00000396859,PT (PRINCIPAL:1),m,,N/A,C (rep1)
2989,2597,ENSG00000111640,ENST00000396859,PT (PRINCIPAL:1),x,,N/A,C (rep1)
2990,8877,ENSG00000176170,ENST00000590379,NPT,m,,N/A,N/A
2991,8877,ENSG00000176170,ENST00000590379,NPT,m,,N/A,N/A
2992,8877,ENSG00000176170,ENST00000590379,NPT,c,Yes,N/A,N/A
2993,8877,ENSG00000176170,ENST00000590379,NPT,c,Yes,N/A,N/A
2994,8877,ENSG00000176170,ENST00000590379,NPT,n,,N/A,N/A
2995,8877,ENSG00000176170,ENST00000590379,NPT,n,,N/A,N/A
2996,150763,ENSG00000186281,ENST00000359548,PT (PRINCIPAL:1),n,,N/A,N/A
2997,150763,ENSG00000186281,ENST00000359548,PT (PRINCIPAL:1),c,,N/A,N/A
2998,150763,ENSG00000186281,ENST00000359548,PT (PRINCIPAL:1),x,,N/A,N/A
2999,150763,ENSG00000186281,ENST00000359548,PT (PRINCIPAL:1),r,,N/A,N/A
3000,10157,ENSG00000008311,ENST00000393376,PT (PRINCIPAL:1),m,Yes,N/A,C (rep1)
3001,10157,ENSG00000008311,ENST00000393376,PT (PRINCIPAL:1),c,,N/A,C (rep1)
3002,10157,ENSG00000008311,ENST00000393376,PT (PRINCIPAL:1),m,Yes,N/A,C (rep1)
3003,10157,ENSG00000008311,ENST00000393376,PT (PRINCIPAL:1),c,,N/A,C (rep1)
3004,10157,ENSG00000008311,ENST00000393376,PT (PRINCIPAL:1),m,Yes,N/A,C (rep1)
3005,10157,ENSG00000008311,ENST00000393376,PT (PRINCIPAL:1),m,Yes,N/A,C (rep1)
3006,10157,ENSG00000008311,ENST00000393376,PT (PRINCIPAL:1),c,,N/A,C (rep1)
3007,10157,ENSG00000008311,ENST00000393376,PT (PRINCIPAL:1),c,,N/A,C (rep1)
3008,132,ENSG00000156110,ENST00000286621,PT (PRINCIPAL:4),c,Yes,N/A,N/A
3009,132,ENSG00000156110,ENST00000286621,PT (PRINCIPAL:4),n,,N/A,N/A
3010,5033,ENSG00000122884,ENST00000373008,PT (ALTERNATIVE:1),r,Yes,N/A,H (rep3)
3011,55577,ENSG00000124357,ENST00000418807,NPT,m,,N/A,C (rep1)
3012,55577,ENSG00000124357,ENST00000418807,NPT,c,Yes,N/A,C (rep1)
3013,55577,ENSG00000124357,ENST00000418807,NPT,n,Yes,N/A,C (rep1)
3014,55577,ENSG00000124357,ENST00000418807,NPT,x,,N/A,C (rep1)
3015,8854,ENSG00000128918,ENST00000558231,NPT,c,,N/A,N/A
3016,8854,ENSG00000128918,ENST00000558231,NPT,n,,N/A,N/A
3017,8854,ENSG00000128918,ENST00000558231,NPT,c,,N/A,N/A
3018,8854,ENSG00000128918,ENST00000558231,NPT,n,,N/A,N/A
3019,471,ENSG00000138363,ENST00000413174,NPT,c,Yes,N/A,C (rep1)
3020,471,ENSG00000138363,ENST00000413174,NPT,m,,N/A,C (rep1)
3021,471,ENSG00000138363,ENST00000413174,NPT,c,Yes,N/A,C (rep1)
3022,471,ENSG00000138363,ENST00000413174,NPT,m,,N/A,C (rep1)
3023,8612,ENSG00000141934,ENST00000633125,NPT,x,,N/A,L (rep1)
3024,8612,ENSG00000141934,ENST00000633125,NPT,c,,N/A,L (rep1)
3025,8612,ENSG00000141934,ENST00000633125,NPT,x,,N/A,L (rep1)
3026,8612,ENSG00000141934,ENST00000633125,NPT,c,,N/A,L (rep1)
3027,8612,ENSG00000141934,ENST00000633125,NPT,x,,N/A,L (rep1)
3028,8612,ENSG00000141934,ENST00000633125,NPT,c,,N/A,L (rep1)
3029,89869,ENSG00000139151,ENST00000539072,NPT,c,,N/A,N/A
3030,89869,ENSG00000139151,ENST00000539072,NPT,n,,N/A,N/A
3031,89869,ENSG00000139151,ENST00000539072,NPT,m,,N/A,N/A
3032,10135,ENSG00000105835,ENST00000354289,NPT,c,,N/A,C (rep2)
3033,10135,ENSG00000105835,ENST00000354289,NPT,n,,N/A,C (rep2)
3034,10135,ENSG00000105835,ENST00000354289,NPT,m,,N/A,C (rep2)
3035,4830,ENSG00000239672,ENST00000456492,NPT,c,Yes,N/A,C (rep1)
3036,10201,ENSG00000172113,ENST00000456495,NPT,m,,N/A,N/A
3037,10201,ENSG00000172113,ENST00000456495,NPT,c,,N/A,N/A
3038,10201,ENSG00000172113,ENST00000456495,NPT,x,,N/A,N/A
3039,2744,ENSG00000115419,ENST00000338435,PT (ALTERNATIVE:1),m,Yes,Inner Mitochondrial Membrane,CM (rep1)
3040,2744,ENSG00000115419,ENST00000338435,PT (ALTERNATIVE:1),n,,Inner Mitochondrial Membrane,CM (rep1)
3041,2744,ENSG00000115419,ENST00000338435,PT (ALTERNATIVE:1),c,,Inner Mitochondrial Membrane,CM (rep1)
3042,766,ENSG00000168748,ENST00000338437,PT (PRINCIPAL:1),c,,N/A,N/A
3043,766,ENSG00000168748,ENST00000338437,PT (PRINCIPAL:1),n,,N/A,N/A
3044,57134,ENSG00000117643,ENST00000374329,NPT,n,,N/A,N/A
3045,57134,ENSG00000117643,ENST00000374329,NPT,c,,N/A,N/A
3046,10587,ENSG00000184470,ENST00000491939,NPT,m,Yes,N/A,N/A
3047,10587,ENSG00000184470,ENST00000491939,NPT,c,Yes,N/A,N/A
3048,10587,ENSG00000184470,ENST00000491939,NPT,x,,N/A,N/A
3049,443,ENSG00000108381,ENST00000263080,PT (PRINCIPAL:1),c,,N/A,N/A
3050,443,ENSG00000108381,ENST00000263080,PT (PRINCIPAL:1),n,,N/A,N/A
3051,5338,ENSG00000129219,ENST00000263088,PT (PRINCIPAL:1),n,,N/A,CM (rep2)
3052,5338,ENSG00000129219,ENST00000263088,PT (PRINCIPAL:1),m,,N/A,CM (rep2)
3053,9227,ENSG00000121207,ENST00000507827,PT (PRINCIPAL:1),x,,N/A,M (rep3)
3054,64902,ENSG00000113492,ENST00000510428,NPT,m,,N/A,N/A
3055,64902,ENSG00000113492,ENST00000510428,NPT,m,,N/A,N/A
3056,3945,ENSG00000111716,ENST00000350669,PT (PRINCIPAL:1),c,Yes,N/A,C (rep1)
3057,3945,ENSG00000111716,ENST00000350669,PT (PRINCIPAL:1),m,,N/A,C (rep1)
3058,79623,ENSG00000158089,ENST00000430167,NPT,r,,N/A,N/A
3059,79623,ENSG00000158089,ENST00000430167,NPT,r,,N/A,N/A
3060,79623,ENSG00000158089,ENST00000430167,NPT,g,Yes,N/A,N/A
3061,79623,ENSG00000158089,ENST00000430167,NPT,g,Yes,N/A,N/A
3062,79623,ENSG00000158089,ENST00000430167,NPT,r,,N/A,N/A
3063,79623,ENSG00000158089,ENST00000430167,NPT,g,Yes,N/A,N/A
3064,8659,ENSG00000159423,ENST00000538309,NPT,c,,N/A,M (rep2)
3065,8659,ENSG00000159423,ENST00000538309,NPT,n,,N/A,M (rep2)
3066,8659,ENSG00000159423,ENST00000538309,NPT,m,,N/A,M (rep2)
3067,6648,ENSG00000112096,ENST00000535561,NPT,m,,N/A,M (rep2)
3068,6648,ENSG00000112096,ENST00000535561,NPT,n,,N/A,M (rep2)
3069,6648,ENSG00000112096,ENST00000535561,NPT,c,,N/A,M (rep2)
3070,6648,ENSG00000112096,ENST00000535561,NPT,x,,N/A,M (rep2)
3071,7084,ENSG00000166548,ENST00000417693,NPT,m,,N/A,N/A
3072,7084,ENSG00000166548,ENST00000417693,NPT,n,,N/A,N/A
3073,11282,ENSG00000161013,ENST00000520969,NPT,m,,N/A,N/A
3074,11282,ENSG00000161013,ENST00000520969,NPT,c,,N/A,N/A
3075,7941,ENSG00000146070,ENST00000537365,PT (PRINCIPAL:1),r,,N/A,N/A
3076,5143,ENSG00000105650,ENST00000594617,PT (PRINCIPAL:3),c,,N/A,N/A
3077,5143,ENSG00000105650,ENST00000594617,PT (PRINCIPAL:3),n,,N/A,N/A
3078,5143,ENSG00000105650,ENST00000594617,PT (PRINCIPAL:3),m,,N/A,N/A
3079,5143,ENSG00000105650,ENST00000594617,PT (PRINCIPAL:3),x,,N/A,N/A
3080,10005,ENSG00000101473,ENST00000217455,PT (PRINCIPAL:1),c,,N/A,N/A
3081,10005,ENSG00000101473,ENST00000217455,PT (PRINCIPAL:1),n,,N/A,N/A
3082,94033,ENSG00000181867,ENST00000321339,PT (PRINCIPAL:1),m,,N/A,N/A
3083,94033,ENSG00000181867,ENST00000321339,PT (PRINCIPAL:1),c,,N/A,N/A
3084,8639,ENSG00000131471,ENST00000617500,NPT,n,,N/A,N/A
3085,8639,ENSG00000131471,ENST00000617500,NPT,c,Yes,N/A,N/A
3086,8639,ENSG00000131471,ENST00000617500,NPT,m,,N/A,N/A
3087,7084,ENSG00000166548,ENST00000620035,NPT,m,,N/A,N/A
3088,7084,ENSG00000166548,ENST00000620035,NPT,n,,N/A,N/A
3089,64077,ENSG00000107902,ENST00000392757,NPT,c,Yes,N/A,N/A
3090,64077,ENSG00000107902,ENST00000392757,NPT,m,,N/A,N/A
3091,64077,ENSG00000107902,ENST00000392757,NPT,n,,N/A,N/A
3092,64077,ENSG00000107902,ENST00000392757,NPT,x,,N/A,N/A
3093,7389,ENSG00000126088,ENST00000246337,PT (PRINCIPAL:1),c,Yes,N/A,C (rep1)
3094,7389,ENSG00000126088,ENST00000246337,PT (PRINCIPAL:1),n,,N/A,C (rep1)
3095,1788,ENSG00000119772,ENST00000321117,PT (PRINCIPAL:2),c,,N/A,C (rep1)
3096,1788,ENSG00000119772,ENST00000321117,PT (PRINCIPAL:2),n,,N/A,C (rep1)
3097,1788,ENSG00000119772,ENST00000321117,PT (PRINCIPAL:2),x,,N/A,C (rep1)
3098,8942,ENSG00000115919,ENST00000612147,NPT,c,,N/A,N/A
3099,8942,ENSG00000115919,ENST00000612147,NPT,n,,N/A,N/A
3100,80270,ENSG00000099377,ENST00000262520,NPT,m,,N/A,N/A
3101,5049,ENSG00000168092,ENST00000419197,NPT,c,Yes,N/A,C (rep1)
3102,5049,ENSG00000168092,ENST00000419197,NPT,n,,N/A,C (rep1)
3103,7390,ENSG00000188690,ENST00000368774,NPT,c,Yes,N/A,N/A
3104,7390,ENSG00000188690,ENST00000368774,NPT,n,,N/A,N/A
3105,8974,ENSG00000072682,ENST00000360568,PT (ALTERNATIVE:1),r,Yes,N/A,N/A
3106,8974,ENSG00000072682,ENST00000360568,PT (ALTERNATIVE:1),l,,N/A,N/A
3107,4351,ENSG00000178802,ENST00000563786,NPT,n,,N/A,N/A
3108,4351,ENSG00000178802,ENST00000563786,NPT,c,Yes,N/A,N/A
3109,6241,ENSG00000171848,ENST00000360566,NPT,m,,N/A,C (rep1)
3110,6241,ENSG00000171848,ENST00000360566,NPT,n,,N/A,C (rep1)
3111,6241,ENSG00000171848,ENST00000360566,NPT,c,Yes,N/A,C (rep1)
3112,8875,ENSG00000112303,ENST00000525289,NPT,r,,N/A,N/A
3113,8875,ENSG00000112303,ENST00000525289,NPT,x,,N/A,N/A
3114,5831,ENSG00000183010,ENST00000579698,NPT,m,,N/A,CM (rep1)
3115,5831,ENSG00000183010,ENST00000579698,NPT,m,,N/A,CM (rep1)
3116,5831,ENSG00000183010,ENST00000579698,NPT,c,,N/A,CM (rep1)
3117,5831,ENSG00000183010,ENST00000579698,NPT,c,,N/A,CM (rep1)
3118,5833,ENSG00000185813,ENST00000538936,NPT,n,,N/A,N/A
3119,5833,ENSG00000185813,ENST00000538936,NPT,c,,N/A,N/A
3120,9517,ENSG00000100596,ENST00000216484,PT (PRINCIPAL:1),c,,N/A,H (rep1)
3121,9517,ENSG00000100596,ENST00000216484,PT (PRINCIPAL:1),m,Yes,N/A,H (rep1)
3122,9517,ENSG00000100596,ENST00000216484,PT (PRINCIPAL:1),n,,N/A,H (rep1)
3123,2937,ENSG00000100983,ENST00000216951,PT (PRINCIPAL:1),c,,N/A,N/A
3124,2937,ENSG00000100983,ENST00000216951,PT (PRINCIPAL:1),n,Yes,N/A,N/A
3125,57379,ENSG00000111732,ENST00000537228,NPT,n,,N/A,N/A
3126,57379,ENSG00000111732,ENST00000537228,NPT,n,,N/A,N/A
3127,57379,ENSG00000111732,ENST00000537228,NPT,m,,N/A,N/A
3128,57379,ENSG00000111732,ENST00000537228,NPT,m,,N/A,N/A
3129,8608,ENSG00000139547,ENST00000398138,PT (PRINCIPAL:1),x,,N/A,N/A
3130,8608,ENSG00000139547,ENST00000398138,PT (PRINCIPAL:1),x,,N/A,N/A
3131,8608,ENSG00000139547,ENST00000398138,PT (PRINCIPAL:1),m,,N/A,N/A
3132,8608,ENSG00000139547,ENST00000398138,PT (PRINCIPAL:1),m,,N/A,N/A
3133,8608,ENSG00000139547,ENST00000398138,PT (PRINCIPAL:1),c,,N/A,N/A
3134,8608,ENSG00000139547,ENST00000398138,PT (PRINCIPAL:1),c,,N/A,N/A
3135,23305,ENSG00000164398,ENST00000379264,NPT,r,,N/A,N/A
3136,11000,ENSG00000143554,ENST00000624995,PT (PRINCIPAL:2),r,Yes,N/A,N/A
3137,11000,ENSG00000143554,ENST00000624995,PT (PRINCIPAL:2),r,Yes,N/A,N/A
3138,11000,ENSG00000143554,ENST00000624995,PT (PRINCIPAL:2),l,,N/A,N/A
3139,11000,ENSG00000143554,ENST00000624995,PT (PRINCIPAL:2),l,,N/A,N/A
